,HITId,tweet,sentiment,directness,annotator_sentiment,target,group
239,240,lad rådne shithole valgte. aldrig nogensinde nogensinde komme i nærheden af ​​landet @url,fearful_abusive_disrespectful_hateful_normal,indirect,anger_confusion_sadness_shock_indifference,origin,refugees
240,241,"Jeg søger forhold betyder, at jeg prøver at hakke rundt ? retard juice stærk",offensive,indirect,anger_confusion_sadness_shock_indifference,disability,special_needs
241,242,selvfølgelig sikkerhedsnet nødvendigt det er grundlæggende princip civiliseret land.nno shithole country safet @url,fearful_normal,indirect,sadness_shock,origin,individual
242,243,@brugerbehov minde @bruger om en million polske immigranter oversvømmede Storbritannien udnyttede wor @url,offensive,indirect,anger_shock,origin,other
243,244,@bruger-migranter bringer sygdomsdød ordentligt undersøgt,fearful_abusive_offensive_hateful_disrespectful,indirect,sadness_shock,origin,other
244,245,@bruger @bruger luk fuck retard,offensive,indirect,anger_fear_shock_indifference_disgust,disability,special_needs
245,246,bærer retard dreng @bruger @url,offensive,indirect,confusion_fear_shock_indifference_sadness,gender,special_needs
246,247,wow. tos @url,offensive,indirect,anger_shock,gender,women
247,248,@bruger @bruger @bruger babe ruth dirty jew,hateful,direct,confusion_fear_shock_indifference_sadness,origin,jews
248,249,"@bruger wow. husk at prøve at spinde lortelande, folk kan lide nej okay. menneskeligt affald.",normal,indirect,confusion_sadness_shock_indifference_disgust,origin,individual
249,250,da cishets føler behov for baghoved alt lgbt+-relateret: homoseksuelle siger faggot.ntransgende @url,offensive,indirect,sadness_shock,sexual_orientation,other
250,251,folk bliver fornærmede fornærmelser vittigheder ord som retarderet autistisk bøsse osv. @url,offensive,indirect,confusion_fear_shock_indifference_sadness,other,special_needs
251,252,@bruger tak for spic flair,offensive_normal,direct,confusion_fear_shock_indifference_disgust,origin,other
252,253,@bruger stop med at gøre homoseksuelle,hateful_disrespectful,direct,anger_confusion_sadness_indifference_disgust,sexual_orientation,special_needs
253,254,@bruger @bruger heks muslimsk land lortehul? #crickets,normal,indirect,confusion_fear_shock_indifference_disgust,origin,other
254,255,husk på.. kalder fagot spansk mener kan stadig ikke forstå dig.,offensive,indirect,confusion_fear_shock_indifference_sadness,origin,special_needs
255,256,@bruger @bruger stort set han er lille pik bølle har brug for røv beat reality check er ikke noget lort,offensive_hateful,direct,confusion_fear_shock_indifference_sadness,sexual_orientation,individual
256,257,@bruger retard.,offensive,direct,confusion_fear_shock_indifference_sadness,disability,special_needs
257,258,@bruger @bruger ching chong ching ching jackie chan,offensive,indirect,confusion_disgust,origin,other
258,259,"@bruger (shithole countrys sønner tæver, der bløder uanset hvad søvnige øjne griber @url",offensive,indirect,anger_confusion_sadness_shock_indifference,origin,special_needs
259,260,@bruger @bruger trans mandlig mongoloid kvindes begivenhed. går @url,offensive_hateful,direct,confusion_disgust,gender,other
260,261,@bruger behandler som behandler tandlæger jeg vil nok sige læs bog retard post b @url,offensive,indirect,confusion_fear_shock_indifference_sadness,other,special_needs
261,262,@bruger @bruger @bruger lavt liv mennesker lorte-lande. sandheden altid blomster slik.,offensive,indirect,anger_disgust,origin,other
262,263,tbh ville hårdt dræne flygtninge europa. er ikke smarte. lave meget støj. tegne @url,offensive,indirect,confusion_disgust,origin,special_needs
263,264,en dag arbejde 3:30 morgen fanden kalv besluttede gå fuld retard @url,offensive,indirect,anger_confusion_sadness_shock_disgust,disability,special_needs
264,265,tøs? gary tøs,offensive,indirect,confusion_disgust,gender,women
265,266,skyde skud lil fagot tæve. ya pige set i aften ved hvad det er. har noget at sige @url,offensive,indirect,confusion_fear_shock_indifference_disgust,origin,other
266,267,misundelse folk kender udtrykke følelser uden at lyde som fuldstændig retard,offensive,indirect,confusion_sadness,disability,special_needs
267,268,@bruger vil ske retarderede handlende får etf-godkendelse,abusive_offensive,indirect,confusion_fear_shock_indifference_sadness,disability,special_needs
268,269,@bruger vent. mistet kontrol diget med @url,offensive,indirect,anger_confusion_shock_indifference_disgust,sexual_orientation,gay
269,270,@bruger ok hobi spic,fearful_abusive_offensive_hateful_disrespectful,indirect,shock_indifference,origin,hispanics
270,271,anyways imma tag en lur der er fascister overalt lort land håb dø yeehaw,offensive,indirect,confusion_sadness,origin,individual
271,272,fat mongy rod i dag,fearful_offensive_hateful_disrespectful_normal,indirect,anger_confusion_sadness_shock_disgust,other,other
272,273,okay virkelig amerikanere fucking mongy @url,offensive,indirect,anger_confusion_sadness_shock_disgust,disability,special_needs
273,274,ikke kpop-fans ringer til kinesiske ching chong ch*nks ser ingen udenfor østasiatiske fando @url,offensive,indirect,confusion_sadness,origin,left_wing_people
274,275,"finde faggotnnny, kan du ikke? det er tøsen @url",offensive,indirect,anger_confusion_fear_shock_disgust,sexual_orientation,gay
275,276,auto watch subhuman(?:w*arab)w*raghead zoe --autopull,offensive,indirect,anger_confusion_fear_shock_disgust,origin,christian
276,277,"få dig til at tale, du taler som en retard",offensive,indirect,confusion_sadness,disability,special_needs
277,278,fejrer???????? curry vil lade smadre homoseksuelle mongoloid fuck,hateful_disrespectful,indirect,confusion_disgust,sexual_orientation,special_needs
278,279,@bruger drenge drenge.....indtil feminazi-mødre slog giftig maskulinitet dem.,offensive_hateful,indirect,anger_fear_shock_sadness_disgust,gender,women
279,280,@bruger joven bryllupsnat: søges pencilnvicente: jeg køber mongolske fabrikken younjoven:,offensive,indirect,confusion_sadness,origin,individual
280,281,@bruger lukker retard,offensive,indirect,anger_fear_shock_sadness_disgust,disability,special_needs
281,282,fuck ching chong siopao dimsum lort på spørgsmål 3 ???? kan ikke forstå cant c n e x u l z e kasi vag,offensive_hateful,direct,anger_confusion_sadness_shock_disgust,origin,women
282,283,tammy bruce: udlændinge bringer sygdom over grænsen - washington times @url,hateful_normal,indirect,shock_indifference,origin,individual
283,284,amerika betale tilbage ching chong bing bong ass niggas @url,fearful_offensive,indirect,shock_indifference,origin,muslims
284,285,"#xfactor2018 twat panel plastik rykke stemme? ffs irriterende lyd, jeg har nogensinde @url",offensive,indirect,anger_fear_shock_sadness_disgust,other,other
285,286,nogen der virkelig tror på ham? 24 timers eftertænksomhed har allerede skiftet mening: det' @url,normal,indirect,anger_fear_shock_sadness_disgust,other,special_needs
286,287,Anyways harry styles kunne kalde dirty spic id stadig gumle røvhul skam,fearful_abusive_offensive_hateful_normal,direct,anger_sadness_shock_indifference_disgust,origin,other
287,288,@bruger uhm?! har brug for at forklare at lave forkert siger gook chink spic mick heb fælles disk @url,offensive,indirect,confusion_sadness,origin,other
288,289,@bruger @bruger @bruger trumps problem 'shithole' lande fuld brune mennesker. @url,offensive,indirect,confusion_sadness,origin,refugees
289,290,i aftes bar cunt trak purge knife let tug war @url,offensive,indirect,sadness_disgust,gender,women
290,291,kusse. @bruger rapporterer blasfemi? @bruger @url,offensive,indirect,anger_sadness_shock_indifference_disgust,gender,women
291,292,han har ret... lad os sparke alle alt-højre retard da bolde... har intet. ngratis skud @url,fearful_abusive_hateful_disrespectful_normal,indirect,shock_indifference,disability,special_needs
292,293,går på universitetet næsten ufattelige flygtninge.,offensive,indirect,confusion_sadness,origin,refugees
293,294,@bruger @bruger siger ching chong tid?,offensive,indirect,confusion_sadness,origin,special_needs
294,295,hårdt ur. kusse klippede det. hinsides ord @url,offensive,indirect,sadness_disgust,origin,women
295,296,@bruger @bruger jeg er spic sig bygge væg!!!,offensive,indirect,confusion_sadness,origin,immigrants
296,297,børn må hellere leve bolde shithole country.,offensive,indirect,anger_sadness,origin,special_needs
297,298,@bruger taler ikke ching chong bing bong undskyld,offensive_hateful,indirect,anger_disgust,origin,special_needs
298,299,@bruger lugter som pruttede arted ab honor roll f's retarderede,offensive,indirect,anger_sadness,disability,special_needs
299,300,"sørgeligste anime, da han er retarderet",fearful_abusive_offensive_disrespectful_normal,indirect,anger_indifference,disability,special_needs
300,301,11. fortalte forældre. forældre indvandrere vidste ikke rapportere det. konens tante til @url,offensive,indirect,anger_indifference,origin,immigrants
301,302,justin tucker mongoloid,fearful_abusive_offensive_hateful_normal,indirect,anger_indifference,disability,special_needs
302,303,"problem ærligt? bøsse? hej, spis mors røvhul ud. hej - fuck fuck f @url",offensive,indirect,anger_indifference,sexual_orientation,individual
303,304,stupid greasy spic ayoze starter i næste uge vil jeg forpligte mig.,offensive,indirect,shock_indifference,origin,hispanics
304,305,altid liberale truer jeg spic deporteret støtter Trump. @url,fearful_offensive_hateful_normal,indirect,anger_indifference,other,other
305,306,"@bruger sjovt, jeg tror ikke, jeg begyndte at ignorere",hateful_disrespectful,indirect,confusion_indifference,gender,left_wing_people
306,307,"@bruger sjov venstremand, der altid projicerer moralske mennesker. giver milliarder terrorstat @url",normal,indirect,anger_confusion_fear_shock_indifference,other,left_wing_people
307,308,@user slette funktion forsinket alligevel... ville nogen slette noget betalt for? ligesom @url,offensive_hateful,indirect,anger_confusion_shock_indifference_disgust,disability,special_needs
308,309,@bruger @bruger begge. dygtig menneskelig chauffør redde retarderede ai job endnu. dk @url,offensive,indirect,anger_indifference,disability,special_needs
309,310,@bruger @bruger shut retard @url,offensive,indirect,anger_confusion_fear_shock_indifference,disability,special_needs
310,311,"@bruger sagde, at gruppemeddelelse kaldet grundlæggende retarderet ikke engang er dodgers-fan lol. enkel",fearful_abusive_offensive_hateful_normal,indirect,anger_confusion_fear_shock_disgust,disability,special_needs
311,312,illegale udlændinge skal sendes hjem!,normal,indirect,anger_confusion,origin,immigrants
312,313,"@bruger skal vælge spansk, da kan ikke spic røv familie slagter babys navn lmao",abusive_disrespectful,indirect,anger_confusion_fear_shock_sadness,origin,other
313,314,spil glitched cunt komplette udfordringer som 4 gange tæller faktisk,hateful_disrespectful,indirect,anger_sadness,other,women
314,315,videoer bedsteforældre fede homoseksuelle fucking homoseksuelle bedsteforældre neger homoseksuelle onani peperonity homoseksuelle fetich billeder,hateful,direct,anger_confusion,origin,special_needs
315,316,gik forbi fancy dress shop southside n der er faktiske skide udsmidere udenfor din kusse forestille sig kb'd @url,normal,direct,confusion_fear_shock_sadness_disgust,gender,special_needs
316,317,@brugermongy som,hateful_normal,indirect,anger_sadness,other,other
317,318,"@bruger trump ville trykke win argument shithole lande. jeg er sikker på, at voksne le @url",offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other
318,319,@bruger @bruger har temmelig sikkert kaldt spic fire gange allerede,offensive_normal,indirect,anger_sadness_shock_indifference_disgust,origin,indian/hindu
319,320,som husk ikoniske nigger tweet,fearful_offensive_hateful_disrespectful_normal,indirect,sadness_indifference,origin,individual
320,321,@bruger gik fuldstændig retarderet,offensive,indirect,anger_sadness_shock_indifference_disgust,disability,special_needs
321,322,@bruger @bruger ja lange west ham fans ok .fuking retard,offensive_hateful,indirect,anger_sadness_shock_indifference_disgust,disability,women
322,323,@user @user nah handle sandheden gik som retard skadelig årsag @url,abusive_offensive,indirect,anger_disgust,disability,special_needs
323,324,mig: og min mor: kender fagot skuffelse,offensive,indirect,anger_sadness,sexual_orientation,special_needs
324,325,@bruger ching chong hundrede,normal,indirect,anger_sadness,origin,other
325,326,kinesiske restauranter black friday business i aften. mindst boston område..ching chong.,offensive,indirect,anger_sadness,gender,other
326,327,casey løber 7 år jeg vil søge nominering køre platform calling cunt hver given begivenhed.,fearful_disrespectful,indirect,sadness_indifference,gender,other
327,328,@bruger @bruger @bruger trumfer orange presbyteriansk mongoloid.,offensive,indirect,anger_sadness,origin,individual
328,329,@bruger @bruger im chinaman vietcong,offensive_disrespectful,indirect,sadness_indifference,origin,other
329,330,@bruger fint dige,offensive,indirect,anger_sadness,sexual_orientation,special_needs
330,331,@bruger @bruger @bruger drejer bogstaveligt talt cirkler mongolske.,offensive,indirect,sadness_indifference,origin,individual
